gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0,0,0,1,1,1,1,0,0,0,0,0,2,0,1,2,86.59607608423043,6241,1
0,0,0,0,52,1,1,1,0,2,1,0,2,2,0,1,1,105.19017989219472,4663,1
0,0,0,0,3,1,2,1,0,1,1,0,1,1,0,1,0,90.8202937932875,2800,1
0,0,0,0,8,1,0,1,0,0,0,0,0,1,0,1,2,79.28751560488747,5636,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,24.382767935424603,2039,1
0,0,1,0,20,1,2,1,0,1,2,0,2,2,0,1,0,105.35412226620402,1878,1
0,0,1,0,63,1,2,1,0,2,0,0,2,0,0,0,0,94.56551934420445,4866,1
0,0,1,0,32,1,0,1,0,0,0,0,2,0,0,0,1,82.39436691089827,2219,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.715721952080436,3822,1
0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,2,32.999214272769464,1333,1
1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,1,2,73.10534760967809,5712,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.09916951227819,2148,1
0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.192330353569574,3670,1
0,0,1,0,67,1,2,1,0,1,1,0,2,2,1,1,0,99.20749044683042,5268,1
0,0,0,0,3,1,0,1,0,2,0,0,1,1,0,0,1,90.8352270975581,2663,1
0,0,0,0,22,1,0,1,0,1,0,0,0,1,0,0,1,84.16864712457193,1783,1
1,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,50.52240115087264,1884,1
0,0,0,0,29,1,1,1,0,0,0,0,1,0,0,0,2,83.05720775345463,2412,1
0,0,0,0,4,1,0,0,0,0,0,1,0,0,0,0,1,60.2670728772569,1773,1
0,0,0,0,39,1,0,1,1,0,2,2,2,2,0,0,0,104.7482353771629,3526,1
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,40.00861003063201,6216,1
0,0,0,0,17,1,2,1,0,0,0,1,2,0,0,1,1,93.22070351890122,1103,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.688594276001893,1487,1
0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,50.35830476976775,4235,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.53750703782754,5446,1
0,0,0,0,13,1,2,1,0,0,0,1,2,0,0,1,2,92.71666532660413,1556,1
0,0,1,0,16,1,2,1,0,0,0,0,0,1,0,1,1,85.19929737106993,678,1
0,0,0,0,28,1,1,1,0,0,1,0,1,1,0,1,1,90.75499745194631,2177,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.95,5455,1
1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,1,1,72.4123736146805,2739,1
0,0,0,0,44,1,2,1,0,2,0,0,2,2,0,1,1,103.30666523580702,4001,1
0,0,0,0,59,1,2,1,0,0,2,1,2,1,0,1,2,103.56039243712748,5050,1
1,0,0,0,68,1,2,1,0,1,2,2,2,2,2,1,0,109.53111205480351,5822,1
0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,1,2,47.549699364964866,4576,1
1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,27.02053717405899,3036,1
0,0,0,0,6,0,1,0,0,0,1,0,0,0,0,1,2,72.3204984484822,4819,1
1,0,0,1,19,1,1,0,0,1,0,1,1,1,0,1,1,63.16118448479493,2243,1
0,0,0,0,24,1,0,0,1,2,1,1,1,0,0,0,2,76.71185082928014,1433,1
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,1,2,67.12123700680608,5576,1
0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,1,1,52.29616792288735,1882,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.868831378721236,1491,1
0,1,0,0,30,1,0,1,0,2,0,0,2,2,0,0,1,96.9083824261715,3760,1
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,75.3,5769,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.70589918552475,1488,1
0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,2,67.23399556119439,1127,1
0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,2,64.88261381241645,4542,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.660488975254374,1487,1
0,0,0,0,53,1,1,1,2,0,2,0,2,2,1,1,0,106.54876946941118,4766,1
1,0,0,0,36,1,1,0,0,0,0,0,0,1,0,0,1,84.22670036350948,2652,1
0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,58.83657196104535,3335,1
0,0,0,0,13,0,0,1,0,1,0,0,0,1,0,1,1,23.544519889680945,2495,1
0,0,0,0,21,1,0,0,1,1,2,0,0,0,0,0,2,65.23159409436568,776,1
0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,2,77.20468382009898,3530,1
1,0,0,0,7,1,0,0,1,0,1,0,0,0,0,1,2,63.75069041580579,255,1
0,1,1,0,51,1,2,1,0,2,0,0,2,2,0,0,1,107.34271470354878,4491,1
1,0,1,0,59,1,2,1,0,2,0,1,2,0,1,0,1,96.29287113565972,4660,1
0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,0,2,70.57089959485785,2436,1
0,0,0,0,26,1,0,1,0,0,0,0,2,2,0,1,2,91.01824535318984,1996,1
1,0,0,0,5,1,2,1,0,0,0,0,1,0,0,1,2,81.48974986073776,5818,1
1,0,0,0,68,1,2,1,0,2,2,1,2,2,1,0,1,107.21785072279583,5723,1
0,0,0,0,12,1,1,1,0,0,1,0,1,2,0,1,0,97.15916749273288,304,1
0,0,0,0,26,0,0,0,2,2,1,2,2,0,0,0,2,71.64022843818684,1436,1
0,0,0,0,17,1,2,1,0,2,2,0,1,2,0,1,0,100.33654814719395,2803,1
0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,51.84702192688183,495,1
0,0,1,0,5,1,0,1,0,0,0,1,1,0,0,1,2,85.46982827712662,3989,1
0,0,0,0,10,1,0,1,0,0,1,0,2,2,0,1,2,94.81792609847932,92,1
1,0,0,0,4,1,1,0,0,0,0,0,0,0,0,1,2,74.62952837057502,2605,1
0,0,0,0,41,1,1,1,2,2,1,2,2,2,0,1,0,111.84482267242227,3904,1
0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,1,73.75159848597417,714,1
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,74.7,5723,1
1,0,0,0,5,1,0,1,0,0,0,0,1,1,0,1,1,84.75969954922498,6320,1
0,0,0,0,14,1,0,1,0,2,0,1,0,1,0,1,1,88.9028512021485,381,1
1,0,0,0,26,1,2,1,0,0,0,0,1,2,0,1,2,93.4742829370948,2299,1
0,0,0,0,24,0,0,0,1,1,1,0,0,2,0,0,0,64.25541763687458,1575,1
1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.357264899646,5718,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.279785571606524,2152,1
1,0,0,0,18,1,2,1,0,0,0,0,2,2,0,1,2,96.669315814366,1269,1
0,0,0,0,4,1,2,1,0,2,0,1,0,1,0,0,2,92.91702047213339,3132,1
0,0,0,0,34,1,1,1,0,0,2,0,2,2,0,1,2,99.49358156238247,2936,1
1,0,0,0,58,1,2,1,1,1,2,2,2,0,0,1,2,106.50923385824443,5066,1
0,0,0,0,8,1,2,1,0,0,1,0,2,2,0,1,2,98.57571019680069,6109,1
0,0,0,0,10,0,0,0,0,0,0,1,1,1,0,0,2,47.76566536883975,6059,1
0,0,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.65125113181541,3387,1
1,0,0,0,49,1,2,1,0,2,2,0,2,2,0,1,0,103.70487535424948,4264,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6491738516406,5448,1
0,0,0,0,4,1,2,1,0,0,2,1,0,0,0,1,2,87.05366385874642,2953,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.79316808752053,5516,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.62408981757072,5448,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1473984484823,5503,1
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,80.25588458310195,6017,1
0,0,0,0,4,1,2,1,0,2,0,0,0,0,0,1,2,81.603674768858,3198,1
1,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,76.59543097385736,1929,1
0,0,0,0,38,0,0,0,0,0,1,0,2,1,0,0,2,50.9876763789835,1640,1
0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,0,21.188468815058133,6211,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.165683886390944,1609,1
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,68.5531501451851,5379,1
0,0,0,0,29,1,0,1,0,0,0,0,0,0,0,0,2,76.26677681161001,1786,1
0,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.397317863635575,1482,1
0,0,0,0,37,1,0,0,0,0,1,1,0,2,0,1,2,62.987914257157065,1990,1
0,0,0,0,19,1,1,0,0,0,0,0,2,0,0,1,1,79.38133740092458,988,1
1,0,0,0,16,1,0,1,1,0,2,0,2,0,0,1,2,93.00522002574553,976,1
0,0,0,0,36,1,0,0,0,0,0,0,1,1,0,1,2,66.86799809300207,1982,1
0,0,1,0,17,1,2,1,1,0,2,0,0,0,0,0,0,85.41124737377835,856,1
0,1,0,0,15,1,2,1,0,0,0,0,1,0,0,1,1,84.8174623409968,639,1
0,0,0,0,67,1,2,1,2,2,2,2,2,2,1,1,0,117.67118158375224,5914,1
0,0,1,0,28,1,2,1,1,1,0,0,2,2,0,0,1,105.19526644524011,2456,1
0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,1,0,65.8380013386746,1189,1
1,0,0,0,4,1,0,0,1,0,0,0,0,0,0,1,2,43.338114673456744,1400,1
0,0,0,0,5,1,0,1,0,0,0,0,1,2,0,1,0,86.53945511326249,6054,1
0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,3,61.201122590884594,1320,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.22260423445286,5505,1
1,0,0,0,2,0,0,0,0,0,1,0,1,1,0,1,2,49.25,6325,1
0,0,0,0,43,1,2,1,0,0,1,1,2,1,0,0,1,105.94443787154913,3858,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.55,5969,1
0,0,0,0,54,1,2,1,2,0,2,0,2,2,1,1,0,106.06162985271516,4773,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.52284157427596,5511,1
0,0,0,0,65,1,2,1,0,0,2,2,2,2,0,1,1,107.23590250402302,5480,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.67113424439856,5514,1
0,0,1,0,20,1,2,1,1,0,2,0,2,2,0,1,1,104.68226052640333,1883,1
0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,1,80.53741388488842,2064,1
0,0,0,0,36,1,1,1,1,0,1,1,0,2,0,0,2,98.8745787893258,3225,1
1,1,1,0,15,1,1,1,0,0,0,0,0,2,0,0,0,85.43206795598621,625,1
1,0,0,0,10,1,2,1,0,0,0,0,1,1,0,1,1,90.3893368934231,6317,1
0,0,0,0,13,1,1,1,0,1,0,0,0,0,0,0,2,80.14617078285463,196,1
1,0,1,0,69,1,2,1,0,2,0,0,2,2,1,0,0,98.58926717681597,5417,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.121580874860577,1608,1
0,0,0,0,4,1,1,1,0,0,0,0,1,0,0,1,1,82.11456345439048,2791,1
1,0,0,0,6,1,2,1,0,0,0,0,0,0,0,1,1,82.83169261583824,562,1
1,0,0,0,10,0,1,0,0,0,1,0,1,0,0,1,2,47.277538326177094,3980,1
1,0,0,0,11,0,1,0,0,0,1,0,0,0,0,0,2,30.326734744170817,2202,1
0,0,0,0,20,1,1,0,0,1,0,0,0,0,0,1,2,75.2738700250655,1162,1
0,0,0,0,10,1,1,1,0,0,0,1,2,2,0,1,2,97.63156799390458,115,1
0,0,0,0,14,1,2,1,0,0,0,0,0,0,0,1,2,77.59643721644471,277,1
1,0,1,0,58,1,2,1,0,0,2,0,1,1,0,0,2,99.04001159086121,4747,1
0,0,0,0,29,1,1,0,0,1,0,1,2,2,0,1,3,84.52213016929241,2243,1
0,0,0,0,25,1,2,1,0,1,0,0,1,2,0,1,1,92.73943991885128,4009,1
1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,42.353485958150685,6494,1
0,0,1,0,31,1,2,1,1,1,0,0,1,0,0,1,1,90.86968496684088,2451,1
0,0,0,0,40,1,2,1,0,0,0,0,2,0,0,1,1,90.15188786660347,3069,1
1,0,0,0,47,0,0,0,0,2,1,1,1,0,0,1,0,57.67577721982496,2126,1
0,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,2,77.9170407401793,3534,1
1,0,0,0,36,1,2,1,0,0,0,0,0,2,0,1,2,84.8562782261294,2660,1
1,0,0,0,47,1,0,1,1,0,0,0,2,0,0,0,2,91.77274973848372,3694,1
1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,2,70.00664907924747,3972,1
0,0,0,0,7,1,0,1,0,0,0,0,2,1,0,1,1,89.23200132528328,5353,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.10748377162054,1608,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,23.630603550817202,4801,1
1,0,0,0,50,1,2,1,1,1,0,0,2,0,0,1,2,94.98682854386676,4079,1
0,0,0,0,49,1,2,1,0,1,1,0,1,2,0,0,0,104.36668763456969,4308,1
0,0,0,0,17,1,1,1,0,0,0,0,2,0,0,1,2,85.27106300982743,992,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.6,5448,1
1,1,0,0,21,1,2,1,0,1,0,0,1,0,0,1,2,83.60351304142556,1296,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,24.64738218299543,5265,1
1,0,0,0,11,0,0,1,1,0,0,0,0,0,0,0,2,22.734359410354347,2492,1
1,0,0,0,8,1,2,1,0,0,0,0,0,1,0,0,0,82.41563719500981,5275,1
1,0,0,0,24,1,1,1,1,0,0,0,0,0,0,0,2,77.80661936335859,1295,1
0,0,0,0,9,1,2,1,0,1,0,0,2,2,0,0,1,99.21299830805123,6367,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.059648272896936,3811,1
1,0,0,0,23,1,2,1,0,0,1,0,0,0,0,1,2,85.6943413234667,1533,1
0,0,0,0,41,1,1,1,0,0,2,1,0,0,0,1,1,86.3395662289497,3110,1
1,0,0,0,7,1,1,0,0,0,0,0,0,0,0,1,1,65.40430045609457,3711,1
0,0,0,0,32,1,0,1,0,2,0,0,0,1,0,0,0,83.84550093575649,2236,1
0,0,0,0,10,1,1,1,0,0,0,0,0,1,0,0,1,84.87298253953595,6337,1
0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,2,50.482425693672255,4228,1
0,0,0,0,47,1,1,1,1,1,1,1,2,2,0,0,0,106.24357244661157,6066,1
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,40.82071499520527,5040,1
0,0,0,0,37,1,0,0,0,0,1,1,0,2,0,1,2,62.30699734288585,1994,1
0,0,0,0,13,1,2,1,2,1,0,0,2,0,0,0,2,97.32071844344294,434,1
1,0,0,0,8,0,1,0,0,0,1,0,0,1,0,0,2,39.58011628521998,584,1
0,0,0,0,8,1,0,0,0,0,1,1,2,2,0,0,3,77.64898296239791,5216,1
0,0,0,0,7,1,0,0,2,0,0,0,0,0,0,0,1,51.30898294448804,3153,1
1,0,0,0,15,1,0,1,0,0,0,0,0,0,0,1,0,80.2459073669957,321,1
1,0,0,0,7,1,0,0,0,0,1,0,0,0,0,1,2,55.698023325195194,3544,1
1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,52.87522985564195,4237,1
0,0,0,0,17,1,0,1,1,0,0,0,2,1,0,0,2,93.78097355407787,1097,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,48.846605928608,3733,1
0,0,0,0,53,1,0,1,2,1,2,0,2,2,1,1,0,106.30783474906825,4764,1
1,0,0,0,58,1,2,1,0,1,2,0,2,2,1,1,0,103.04645886897849,4922,1
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,0,2,76.34543075023021,2933,1
1,0,1,0,59,1,0,0,1,0,0,1,2,2,1,1,0,82.4008812513615,4070,1
0,0,1,0,6,1,0,2,1,1,1,1,1,1,0,0,0,19.53123805645355,844,1
0,0,0,0,34,1,2,1,0,0,0,0,2,1,0,1,2,94.76070532605402,2779,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.86754897169824,5453,1
1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,2,45.12656303303666,3719,1
0,0,0,0,14,1,2,1,0,1,0,0,0,0,0,1,1,77.37587000654692,200,1
0,0,1,0,49,1,2,1,2,2,1,1,1,2,0,0,1,114.49327027931464,4519,1
0,1,0,0,24,1,1,1,0,0,0,0,1,2,0,0,2,90.46450356965786,3389,1
0,0,0,0,11,1,2,0,0,0,0,1,1,0,0,0,1,84.8682478857018,6508,1
0,1,0,0,19,1,1,1,1,0,0,0,0,0,0,1,2,79.94696213072635,942,1
0,0,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,78.50371656503049,5049,1
1,0,1,0,2,1,0,1,0,0,0,0,2,1,0,0,3,90.4059647403612,6299,1
1,0,0,0,8,1,0,1,0,1,0,0,0,0,0,1,2,74.5,4958,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.13657348598532,5503,1
0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,80.33257599903565,6017,1
1,0,1,0,9,1,0,1,0,0,0,0,0,0,0,1,1,73.49884521027701,5264,1
0,0,0,0,58,1,2,1,1,1,2,0,2,2,2,1,0,109.9413753666845,5183,1
1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,2,80.82727016750808,6022,1
0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,1,1,68.68118816167255,6312,1
0,1,1,0,11,1,2,1,0,0,2,1,2,2,0,1,0,101.94929974270417,258,1
0,0,0,0,18,1,1,1,0,0,1,0,0,0,0,0,2,79.36382534082627,870,1
0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,1,1,74.31262132565334,5717,1
0,0,0,0,45,1,2,1,0,1,2,1,2,2,0,1,2,109.33418663647065,4313,1
0,1,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,84.24526785806209,2527,1
0,0,1,0,65,1,2,1,0,2,2,0,2,2,0,1,2,105.93367052612885,5489,1
1,0,0,0,68,1,2,1,0,2,1,0,2,2,0,1,1,105.21337680816269,5656,1
0,0,1,0,21,1,0,1,0,0,0,0,0,0,0,1,1,71.29731933284357,1002,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.678408605985503,1487,1
1,1,0,0,35,1,2,1,0,0,1,0,2,2,0,1,2,100.46272625840851,3024,1
0,0,0,0,56,1,2,1,1,2,2,0,2,2,1,1,0,112.5409292475326,5183,1
0,0,0,0,7,1,2,1,0,0,0,0,0,1,0,1,1,85.2593752276956,5074,1
0,0,0,0,34,1,2,1,1,2,2,0,2,2,0,1,2,107.17383918325916,3094,1
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,24.723891434103546,2043,1
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.87986099369522,1491,1
1,0,0,0,36,1,2,1,0,0,0,1,2,2,0,1,2,100.03509260547399,3594,1
0,0,0,0,37,0,1,0,0,0,1,0,1,1,0,1,0,58.731974066038596,1705,1
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,79.70366936568182,2773,1
0,0,0,0,9,1,2,1,0,1,0,0,2,2,0,0,1,99.39887062192886,6365,1
1,0,0,0,26,1,1,1,0,1,0,0,0,0,0,1,2,82.28352616495165,1749,1
1,0,0,0,46,1,2,1,0,2,0,0,2,2,0,1,1,99.74688777470514,4016,1
0,0,0,0,22,1,0,1,0,0,0,0,2,2,0,0,1,89.99988564966662,1507,1
1,0,0,0,25,1,2,1,1,0,0,0,0,1,0,1,2,85.17914886600127,1792,1
0,0,0,0,13,1,1,1,0,1,0,0,0,0,0,0,2,80.92830019858937,195,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.855837612206294,3825,1
1,0,0,0,25,1,2,1,0,0,0,0,1,0,0,1,2,83.95974268646768,1691,1
0,0,0,0,30,1,0,1,0,0,0,1,1,0,0,0,1,84.8899961071687,2219,1
1,0,0,0,32,1,2,1,1,1,0,1,2,2,0,1,1,106.40392871878119,2966,1
0,0,1,0,37,0,1,0,0,0,2,0,0,2,0,1,0,82.08731694812644,2556,1
0,0,0,0,27,1,2,1,0,0,1,0,0,1,0,0,1,86.62129961143283,2117,1
0,0,0,0,30,1,0,1,0,0,0,1,1,0,0,0,1,84.67164187318726,2224,1
0,0,0,0,33,1,2,1,0,0,0,0,1,0,0,0,1,81.05256111853986,2280,1
0,1,0,0,34,1,2,1,0,1,1,0,2,1,0,0,0,100.10710970155182,3056,1
1,0,0,0,14,0,0,0,0,1,0,0,2,1,0,0,2,50.69323866028293,1636,1
0,0,1,1,31,1,2,1,0,0,0,1,0,1,1,1,2,26.431112636623016,5727,1
0,0,0,1,39,1,0,0,1,0,0,0,1,1,1,0,0,47.50793835902714,3347,1
0,0,0,0,5,1,0,0,0,1,0,0,0,1,0,1,2,79.53610721003322,4349,1
1,0,0,0,5,1,0,1,0,1,0,0,0,0,0,1,2,71.16281261675476,5433,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.77590700995528,5516,1
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,0,0,75.3,5769,1
0,0,0,0,11,1,0,1,0,0,0,1,1,1,0,1,2,87.2355874287372,1158,1
0,0,0,0,15,1,0,1,0,0,0,0,2,0,0,1,2,84.61492722482267,571,1
1,0,0,0,50,1,2,0,2,0,2,0,1,2,0,0,1,105.59888229842319,4462,1
0,0,0,0,12,1,0,1,0,0,0,0,2,2,0,1,1,93.96820967095526,264,1
0,0,0,0,36,1,0,0,0,0,1,2,0,2,0,0,1,84.5667706275197,2665,1
0,0,1,0,46,1,2,1,1,2,2,0,2,0,0,1,2,100.68739512727653,3859,1
0,0,1,0,24,1,0,1,0,0,1,0,2,2,0,0,2,97.15553690663553,4201,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,45.82193714460566,3824,1
0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,1,2,53.233235196183365,4569,1
0,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,69.8542701687635,4420,1
1,0,0,0,68,1,2,1,0,0,2,1,2,2,1,1,0,106.20705684616756,5685,1
0,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,74.24506882726912,5715,1
0,0,0,0,15,0,1,0,0,0,0,0,2,2,0,1,1,45.84430650242482,6315,1
0,0,0,0,1,1,0,1,0,0,0,0,0,2,0,1,2,80.87041787669993,6023,1
0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,2,47.7163455654906,5845,1
0,0,0,0,61,1,2,1,0,0,2,0,2,2,1,1,1,100.42532312723141,5166,1
0,1,0,0,8,1,1,1,0,0,0,0,0,2,0,1,2,86.56799751605806,6232,1
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,90.61850713063917,6324,1
0,0,0,0,11,1,2,1,0,2,1,0,0,0,0,1,1,86.21411530413508,6359,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,69.55,5447,1
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,75.38859056342255,5770,1
0,0,1,0,5,0,1,0,0,0,0,0,1,2,0,0,1,43.658803039769566,6483,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.94698333875124,5454,1
0,0,0,0,15,1,2,1,0,1,0,0,0,0,0,1,1,77.79044940725841,211,1
1,0,0,0,34,1,0,0,0,0,2,1,0,1,0,1,3,70.28390786240031,1997,1
0,0,0,0,12,1,1,1,1,0,0,0,0,0,0,1,1,75.82137466558021,6345,1
0,0,0,0,5,1,1,1,0,0,0,0,1,0,0,1,1,85.14029174479151,4009,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.02598833037054,5564,1
0,0,0,0,48,1,2,1,0,0,2,0,0,1,0,1,1,93.08698221476934,3846,1
0,0,0,0,8,1,1,0,0,0,0,1,1,1,0,1,1,64.71049409272248,4356,1
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,71.12309216436577,5565,1
0,0,0,0,10,1,0,1,0,1,0,1,1,1,0,1,2,97.41971138770298,6517,1
0,0,1,0,9,1,1,1,0,0,0,0,1,0,0,1,1,81.6873617096796,1009,1
0,0,0,0,12,1,2,1,0,0,0,0,1,1,0,1,2,89.18787307072243,148,1
1,0,0,0,29,1,1,1,0,1,1,0,0,2,0,1,2,94.8091724235136,2386,1
1,1,0,0,19,1,0,1,0,0,1,0,2,1,0,1,1,94.03525272342829,1301,1
0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,45.89966429583293,1844,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.59375834351538,5447,1
0,0,0,0,7,1,1,1,0,0,0,0,0,0,0,1,2,76.73882624141696,6066,1
1,1,0,0,45,1,0,1,1,0,0,0,0,2,0,0,2,86.42408443687562,3374,1
0,0,1,0,10,1,0,1,2,0,0,1,0,0,0,0,0,85.60736295487627,6256,1
0,0,0,0,8,1,2,1,0,0,1,0,2,2,0,1,2,97.67313422114563,6114,1
0,0,0,0,29,1,0,0,1,1,1,0,0,1,0,1,0,68.9015654155003,1574,1
1,0,0,0,42,1,1,1,0,1,1,0,1,2,0,0,1,97.98459020428942,3453,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.85,5518,1
0,0,0,0,19,1,2,0,1,2,0,0,0,0,0,0,1,69.85710185789483,468,1
0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,2,39.606555866486104,3122,1
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,2,80.3633889232727,6018,1
0,0,1,0,60,1,2,1,2,2,2,1,2,0,0,1,2,105.14385029522023,5063,1
0,0,1,0,44,1,2,1,1,1,2,0,2,0,0,1,1,102.20580583563908,3849,1
0,0,0,0,2,1,0,1,0,0,0,0,0,2,0,1,1,85.20956786707708,1543,1
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.55,5447,1
1,0,0,0,27,1,2,1,1,2,0,0,0,0,0,1,2,89.66326393101762,2120,1
0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.772377733467273,2157,1
0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,2,79.67755987474813,5971,1
0,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,2,73.90663306471306,5383,1
0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,2,75.74849813788909,5775,1
1,0,1,0,56,1,1,1,0,2,0,0,2,2,1,0,1,99.84276542064971,4649,1
